CustomerID,NameStyle,Title,FirstName,MiddleName,LastName,Suffix,CompanyName,SalesPerson,EmailAddress,Phone,PasswordHash,PasswordSalt,ModifiedDate
29929,0,Mr.,Jeffrey,NULL,Kurtz,NULL,Many Bikes Store,adventure-works\shu0,jeffrey3@adventure-works.com,452-555-0179,zn3Nk0+i/zyvxFNh3OziN2Pxa3NfiIlVMJ9Ox86ytao=,5MZXwF4=,2006-09-01 00:00:00.000
29930,0,Mr.,Peter,NULL,Kurniawan,NULL,Largest Bike Store,adventure-works\jillian0,peter4@adventure-works.com,436-555-0160,el1s9e+hWeb+79bwrhU+hxHEyJN+j6tR8vWyKJDZmTs=,QgzjTPU=,2005-11-01 00:00:00.000
29931,0,Mr.,Eric,NULL,Lang,NULL,Kickstands and Accessories Company,adventure-works\pamela0,eric6@adventure-works.com,932-555-0163,katp5sn21ZqJq5Z26YRBk9XXP3iFjpsX7tNPYAAxZlI=,xw9RymE=,2007-09-01 00:00:00.000
29932,0,Ms.,Rebecca,NULL,Laszlo,NULL,Instruments and Parts Company,adventure-works\jae0,rebecca2@adventure-works.com,1 (11) 500 555-0155,ox4SPBzzVPKyCVoIcZvkdVLtnQlKoDXCciBGcqVAfrI=,n7ydrrc=,2007-09-01 00:00:00.000
29934,0,Mr.,David,O,Lawrence,NULL,Gear-Shift Bikes Limited,adventure-works\josé1,david19@adventure-works.com,653-555-0159,HyZexVTTLfKfhx/Sb+XHQb4vta2LC1FD3OYIkpmzMlQ=,/kc6RdY=,2006-12-01 00:00:00.000
29935,0,Ms.,Elsa,NULL,Leavitt,NULL,Frugal Bike Shop,adventure-works\shu0,elsa0@adventure-works.com,482-555-0174,BmJaM+147GrhU00kNTtaTolp0EJcarJK/SCfew4ZiYA=,YADhpPo=,2006-08-01 00:00:00.000
29936,0,Mr.,Michael,J.,Lee,NULL,Family Entertainment Center,adventure-works\pamela0,michael18@adventure-works.com,396-555-0139,A6RveLbS4qIaP/sOesBWwK7KlcShNP0N7DDN2VRWxYk=,vhvGQUE=,2007-08-01 00:00:00.000
29937,0,Ms.,Marjorie,M.,Lee,NULL,Go-cart and Bike Specialists,adventure-works\jillian0,marjorie0@adventure-works.com,306-555-0166,viR4W7eY7DDH81eAFhdKTb8Hft5EM8K5CcxdoPdoqgs=,ZcFvFFc=,2006-07-01 00:00:00.000
29938,0,Mr.,Frank,NULL,Campbell,NULL,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,XKb/GbNNUPKesifxpBwavz3wz5Y3jbFPJgsBIVEFvO0=,/9h1e7s=,2005-09-01 00:00:00.000
29939,0,Mr.,Mark,NULL,Lee,NULL,Racing Partners,adventure-works\josé1,mark5@adventure-works.com,371-555-0112,Lk6x4lbbepoCdlNUxLYjn6D3zCWVxEKiK2DwxCURAis=,s7z2FRc=,2007-09-01 00:00:00.000
29941,0,Ms.,Jolie,NULL,Lenehan,NULL,Exhibition Showroom,adventure-works\jae0,jolie0@adventure-works.com,1 (11) 500 555-0126,qUddcyDDhMORzm2Tp3YcC3vD7dXKgTEDtTorjPbhbmk=,C2IP7to=,2007-07-01 00:00:00.000
29942,0,Mr.,Roger,NULL,Lengel,NULL,Authorized Bike Sales and Rental,adventure-works\pamela0,roger1@adventure-works.com,947-555-0143,LoVploOms9pM4zQpIHQdGFLraQGd2ZtmlhGCKz8RxZk=,1PXmt4Y=,2007-08-01 00:00:00.000
29943,0,NULL,A.,Francesca,Leonetti,NULL,Two-Seater Bikes,adventure-works\jillian0,a0@adventure-works.com,645-555-0193,M2iP88O+gIF88E9NpBhI0baOUusaGXrum+clJ/miHO8=,6UypM3o=,2007-09-01 00:00:00.000
29944,0,Ms.,Bonnie,B.,Lepro,NULL,More Bikes!,adventure-works\linda3,bonnie2@adventure-works.com,354-555-0130,QFcESEnv3fd3s0KxftaNIRbKv6ba7PNXWLVrlx/mrF4=,WVm7PpY=,2005-09-01 00:00:00.000
29946,0,Ms.,Linda,NULL,Leste,NULL,National Manufacturing,adventure-works\garrett1,linda7@adventure-works.com,493-555-0134,heRwLFQMae6Y0X7+Q7tLrq4gB5sXd8jC7uiIjXlEs6Y=,OHu+9rc=,2005-08-01 00:00:00.000
29948,0,Ms.,Elsie,L.,Lewin,NULL,Town Industries,adventure-works\jillian0,elsie0@adventure-works.com,803-555-0116,sbrtAXJY79C5nTfNaktfR5zn9+uSLMSL26NETFSeEas=,UUwXzgY=,2007-09-01 00:00:00.000
29949,0,Mr.,George,Z.,Li,NULL,Security Racks and Locks Wholesalers,adventure-works\shu0,george3@adventure-works.com,699-555-0183,y3YyySPHg7l+/+LZkIFmyZ7gE+BOIOdPEq+t+oE093g=,4m5UYgM=,2006-08-01 00:00:00.000
29950,0,Mr.,Yale,NULL,Li,NULL,Rapid Bikes,adventure-works\josé1,yale0@adventure-works.com,316-555-0138,B2RR480ridZSqURXY3APlxFk13GITW6LDFutGbpSUIs=,5MEUKYU=,2005-09-01 00:00:00.000
29952,0,Ms.,Yuhong,NULL,Li,NULL,Nearby Sporting Goods,adventure-works\jae0,yuhong1@adventure-works.com,1 (11) 500 555-0176,XrcuygOte7eGdTleJOKDmf/XBySqc/0xVbjpIPzMWQA=,R273GbA=,2006-08-01 00:00:00.000
29953,0,Mr.,Joseph,M.,Lique,NULL,Front Sporting Goods,adventure-works\pamela0,joseph2@adventure-works.com,119-555-0195,7dnLSdRuWFKBMjmORanIkwGVy3smf5yZI3YxSSyd5/U=,jH5dJh4=,2006-08-01 00:00:00.000
29954,0,Mr.,Paulo,H.,Lisboa,NULL,Elite Bikes,adventure-works\jillian0,paulo0@adventure-works.com,380-555-0116,MO2kc8uiSARHp+gxFShJchORmBfhfAz+NC31TDVciS8=,QXbFwBQ=,2006-09-01 00:00:00.000
29955,0,Mr.,David,J.,Liu,NULL,Catalog Store,adventure-works\michael9,david20@adventure-works.com,440-555-0132,61zeTkO+eI5g8GG0swny8Wp/6GzZMFnT71fnW4lTHNY=,c7Ttvv0=,2005-08-01 00:00:00.000
29956,0,NULL,Jinghao,NULL,Liu,NULL,Chic Department Stores,adventure-works\jillian0,jinghao1@adventure-works.com,928-555-0116,IaD5AeqK9mRiIrJi/etZGVO6EiybLf/oksA2CqrpoJ0=,p6pOqKc=,2006-09-01 00:00:00.000
29957,0,Mr.,Kevin,NULL,Liu,NULL,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,ylTpkIOHKLcjihNjS0j/k10eOHOsWQMNhlbuOCp+UTY=,TgZnUOg=,2006-09-01 00:00:00.000
29959,0,Mr.,Todd,R.,Logan,NULL,Cycle Merchants,adventure-works\garrett1,todd0@adventure-works.com,783-555-0110,FV6z03ywMJOumcU+TEoL/Z/s4YP2fe8B3MJUUTA0CHU=,mFRhaEg=,2006-09-01 00:00:00.000
29962,0,Ms.,Sharon,J.,Looney,NULL,Fitness Hotel,adventure-works\jillian0,sharon2@adventure-works.com,377-555-0132,Uo3kAuNh936QfPTIfPt6I6Z3+olLMRu5IC5awuzDaG8=,uHgb0IU=,2006-09-01 00:00:00.000
29964,0,Ms.,Anita,R.,Lucerne,NULL,Grand Industries,adventure-works\garrett1,anita0@adventure-works.com,164-555-0118,YYTwMHBzX9ZM2XoYAzTo7bVfsHm05BO3Sl1+sokcRjM=,Zb6O1a0=,2007-09-01 00:00:00.000
29967,0,Ms.,Judy,R.,Lundahl,NULL,Leading Sales & Repair,adventure-works\jillian0,judy1@adventure-works.com,260-555-0130,VzG/BDjkh2mMWAn2eZ/FQDI5/pGurtzdCfxTaCf6zAs=,N5Ajt+s=,2005-09-01 00:00:00.000
29969,0,Mr.,Robert,P.,Lyeba,NULL,Tandem Sales and Service,adventure-works\garrett1,robert8@adventure-works.com,631-555-0155,5obs6LI7GwHZ55lps26uIsPyz7E4xBxF6pdB5KYAnn0=,/Q1sZG0=,2005-09-01 00:00:00.000
29971,0,Mr.,Robert,NULL,Lyon,NULL,Reliable Retail Center,adventure-works\garrett1,robert9@adventure-works.com,666-555-0143,4wMARaGSdJ36NMWSghaEHOvqGA6TSKb3JZJ8QlNfnok=,0JS3VLg=,2006-09-01 00:00:00.000
29973,0,Ms.,Denise,R.,Maccietto,NULL,Friendly Bike Shop,adventure-works\michael9,denise1@adventure-works.com,537-555-0190,qE35+Yj4hYU97ToV8hswsOzcxEz23lHAGGrIx9xL2YY=,DfqJQ4g=,2005-10-01 00:00:00.000
29974,0,Mr.,Scott,NULL,MacDonald,NULL,Yellow Bicycle Company,adventure-works\jillian0,scott7@adventure-works.com,470-555-0171,E1wwrSH3sVJUF8UlhuAF+A5UTcdr1LObJBI67CvopDA=,LqtoWXs=,2005-07-01 00:00:00.000
29975,0,Mr.,Walter,J.,Mays,Sr.,Sports Products Store,adventure-works\linda3,walter1@adventure-works.com,245-555-0191,PubfC/rRrBqx4Duzd5die33tt0m74frlazigsOv3D7s=,IZ6tF0Y=,2006-09-01 00:00:00.000
29978,0,Mr.,Ajay,NULL,Manchepalli,NULL,Shipping Specialists,adventure-works\jae0,ajay0@adventure-works.com,1 (11) 500 555-0174,eVyn3oU+PF4k5dUPOBDIl+7JqQhO17DiG/iJE8dPkgc=,MYqiM6w=,2008-02-01 00:00:00.000
29980,0,Mr.,Tomas,M.,Manzanares,II,Authentic Sales and Service,adventure-works\jae0,tomas0@adventure-works.com,1 (11) 500 555-0178,jlXuo2MxBdUaBFU1a7LQeFlHkJUTu5koo+dBRsKSbrw=,blIz9rk=,2006-09-01 00:00:00.000
29981,0,Ms.,Kathy,R.,Marcovecchio,NULL,Official Parts Shop,adventure-works\pamela0,kathy0@adventure-works.com,942-555-0141,EQfen7Xb4ZYQG6fC/yOA9SRKRw4HtLTBSHq1n1yOiAs=,LH8E+mM=,2006-07-01 00:00:00.000
29982,0,Ms.,Melissa,R.,Marple,NULL,Discount Tours,adventure-works\shu0,melissa0@adventure-works.com,685-555-0117,UbL/DUTnTSqLeeA4RQCXS5ofw+ATOi1iWyGfuy/PO6g=,CAB+B+I=,2005-12-01 00:00:00.000
29983,0,Ms.,Cecelia,L.,Marshall,NULL,Tire Exchange,adventure-works\josé1,cecelia0@adventure-works.com,394-555-0168,Io27wVPQenseFjuryNClpoCLiH0HtpKdgQrqYO9W/OQ=,1sXsDEE=,2006-08-01 00:00:00.000
29985,0,Ms.,Linda,NULL,Martin,NULL,Oils and Fluids Warehouse,adventure-works\jae0,linda8@adventure-works.com,1 (11) 500 555-0137,lePksYQQH7iiujo49o5l9u2k6fs+JCFtUHkyVL8P7WM=,JYjWVqI=,2006-08-01 00:00:00.000
29987,0,Mr.,Frank,NULL,Mart¡nez,NULL,Rally Master Company Inc,adventure-works\shu0,frank5@adventure-works.com,171-555-0147,om5PZqKM1Q45cWiYPIrXl/Aae/JkbppbhDiC35ExpI8=,6YiQ2V8=,2007-07-01 00:00:00.000
29988,0,Mr.,Steve,NULL,Masters,NULL,Professional Cyclists,adventure-works\josé1,steve2@adventure-works.com,154-555-0115,yFi3yGOATh6SBDVcA2+76Fx57aewXlckixsLIK6rBQ8=,WWk6sxA=,2005-08-01 00:00:00.000
29990,0,Ms.,Jennifer,J.,Maxham,NULL,Exclusive Bicycle Mart,adventure-works\jae0,jennifer1@adventure-works.com,1 (11) 500 555-0175,7Rt3EiYjLXevQHTKMCMAavZEDngeIlBpAJZwplBW0G0=,M6OjY4Y=,2006-08-01 00:00:00.000
29991,0,Mr.,Chris,NULL,Maxwell,NULL,City Manufacturing,adventure-works\pamela0,chris6@adventure-works.com,642-555-0187,ixajZho2s3ev/ogNQ9FUe1TyfA9yX1aEVWDOy/mdUAU=,k3iiros=,2006-11-01 00:00:00.000
29992,0,Ms.,Sandra,B.,Maynard,NULL,Bike Dealers Association,adventure-works\shu0,sandra4@adventure-works.com,993-555-0179,iPjYe483dSgp0POtxsJVNCcegR3PdCK33L1Elr6F14w=,CqQEYuw=,2005-07-01 00:00:00.000
29994,0,Ms.,Robin,M.,McGuigan,NULL,"Health Spa, Limited",adventure-works\josé1,robin0@adventure-works.com,431-555-0153,fLh6z9dFddA6FLXlQVHhI5C9QbgD7gDHv63wFwwLzx8=,OtAJEtc=,2005-07-01 00:00:00.000
29997,0,Ms.,Lola,M.,McCarthy,NULL,Closeout Boutique,adventure-works\david8,lola0@adventure-works.com,173-555-0151,FA9j5YePslFGxxwINV2WNFLdtlbCtTK0YuF06zPc16Q=,ojfzrl4=,2006-08-01 00:00:00.000
29998,0,Ms.,Jane,A.,McCarty,NULL,Bicycle Merchandise Warehouse,adventure-works\shu0,jane3@adventure-works.com,529-555-0195,ZoY0+khcW5IFNHszZdW3+g5b7xWZLakfBmLzPRGtfpI=,cpPYnNE=,2006-09-01 00:00:00.000
30000,0,Mr.,James,L.,McCoy,II,Leather Seat Factory,adventure-works\josé1,james12@adventure-works.com,191-555-0151,7fCBS9M7J3qJvmN3sgO/fbT2ap3vnYQ/k+fKjaHYP/0=,r9owTtw=,2006-07-01 00:00:00.000
30003,0,Ms.,Yvonne,NULL,McKay,NULL,Practical Bike Supply Company,adventure-works\jillian0,yvonne1@adventure-works.com,623-555-0144,CzoEFQ0OfYtg1bNPN/BfavRr5F/ulWLF9VIraghdmZo=,pXNy1Eg=,2005-09-01 00:00:00.000
30004,0,Ms.,Nkenge,NULL,McLin,NULL,Some Discount Store,adventure-works\pamela0,nkenge0@adventure-works.com,158-555-0123,mGggzeGp9z6TPCUrzGWt1N9gNU1CoQ+Cuu8cxh8uig4=,NNRxDmg=,2005-08-01 00:00:00.000
30005,0,Ms.,Nancy,A.,McPhearson,NULL,Variety Cycling,adventure-works\jae0,nancy3@adventure-works.com,1 (11) 500 555-0195,jI4Q0GjuXuPicv1G1Kd3ZluvRH4IsSCG13q/+rCAqW8=,qcerumU=,2007-08-01 00:00:00.000
30007,0,Ms.,Raquel,NULL,Mello,NULL,Remote Bicycle Specialists,adventure-works\josé1,raquel0@adventure-works.com,723-555-0124,GMyxAFJL1Mwg+3iSBTMKDohFkSy5NKqGrVo0rL23S4I=,Ap+5ADc=,2006-09-01 00:00:00.000
30008,0,Mr.,R. Morgan,L.,Mendoza,NULL,Friendly Neighborhood Bikes,adventure-works\jillian0,rmorgan0@adventure-works.com,963-555-0146,SDOw6y7IRVh0ifbtO1Ue2Fb8cig2n0DkW+K3kmjQ/Xc=,K0sYx+Y=,2007-06-01 00:00:00.000
30010,0,Mr.,Stephen,A.,Mew,NULL,Recommended Bicycles,adventure-works\garrett1,stephen4@adventure-works.com,399-555-0114,pBvyGgTluk2JUwL/bK3NlXBRBgSUVk5HgHHhc2gU89k=,xdzdXEw=,2005-11-01 00:00:00.000
30012,0,Ms.,Helen,M.,Meyer,NULL,Alpine Ski House,adventure-works\linda3,helen2@adventure-works.com,519-555-0112,xYJSzxUQxGXkjj+EUMGu3jCaA5aPco7WAdw+VZtUbUM=,v1Ew2R4=,2005-11-01 00:00:00.000
30016,0,Mr.,Thomas,R.,Michaels,NULL,Seats and Saddles Company,adventure-works\garrett1,thomas2@adventure-works.com,162-555-0174,sGgVDtQybwwnAik3qbQBE+iRRjlk0ahJmqvKjTGFq5I=,aOFmjMY=,2006-11-01 00:00:00.000
30018,0,Ms.,Virginia,L.,Miller,NULL,All Cycle Shop,adventure-works\pamela0,virginia0@adventure-works.com,918-555-0127,2LMYXdm0nvmWcT+Md+NaYmfIPgdmP0R2PiRoynq7WCk=,GNkVrfA=,2006-07-01 00:00:00.000
30019,0,Mr.,Matthew,J.,Miller,NULL,Tachometers and Accessories,adventure-works\jae0,matthew5@adventure-works.com,1 (11) 500 555-0176,/hDOTbr9X/E4UE8H6wjOGHYZ6Gb8GDpmutPWgFTXQnc=,eiCRDs8=,2006-09-01 00:00:00.000
30021,0,Mr.,Ben,NULL,Miller,NULL,Low Price Cycles,adventure-works\josé1,ben1@adventure-works.com,207-555-0167,d8+17xmtxYv0ovo+dfdJCIe7zpoChbE+X4f+gQrPU3A=,6CMCzUQ=,2007-08-01 00:00:00.000
30022,0,Mr.,Dylan,NULL,Miller,NULL,Metropolitan Manufacturing,adventure-works\shu0,dylan1@adventure-works.com,140-555-0192,kE/AZF2xtlVStSAI51sBwnA1CENgrWppF3qD5KxBdVE=,q1lJvKo=,2005-11-01 00:00:00.000
30023,0,Mr.,Frank,NULL,Miller,NULL,Orange Bicycle Company,adventure-works\jillian0,frank6@adventure-works.com,118-555-0184,h7ho5pw1ypORUO13IMzogsDDW1C9bUTmGWsz06Xax8E=,n/q5ims=,2006-08-01 00:00:00.000
30024,0,Ms.,Neva,M.,Mitchell,NULL,Riding Associates,adventure-works\pamela0,neva0@adventure-works.com,992-555-0134,xUl8Ag905RQfEG81+mYFO378kfiUUFE0TsYSJ1+rU9I=,ru6E/qg=,2007-08-01 00:00:00.000
30025,0,Ms.,Linda,NULL,Mitchell,NULL,Essential Bike Works,adventure-works\jae0,linda9@adventure-works.com,1 (11) 500 555-0182,LJhS2DW9IscOBidp+dn6JWOa8axqqpEw2XIUiUMRKVM=,hrRF3s4=,2007-09-01 00:00:00.000
30027,0,Mr.,Joseph,P.,Mitzner,Jr.,Engineered Bike Systems,adventure-works\shu0,joseph4@adventure-works.com,129-555-0164,7obarvC3BHLIE/oFo0n+bkB/EZ03Zc8Vu+F2jpK/CNM=,k6zgROU=,2007-09-01 00:00:00.000
30028,0,Ms.,Laura,C.,Steele,NULL,Professional Containers and Packaging Co.,adventure-works\shu0,laura3@adventure-works.com,741-555-0173,Ve/S2F7op7awJVe7aBPDkDTtsOiyLvShdymITr5ilEI=,ckT+1XU=,2006-08-01 00:00:00.000
30029,0,Ms.,Shanay,B.,Steelman,NULL,One Bike Company,adventure-works\josé1,shanay0@adventure-works.com,797-555-0118,No6/IlWBeOp1TBZ1wAMOUa5VwYHrf3NyowdeNz4yGNs=,VQqvrDo=,2006-09-01 00:00:00.000
30030,0,Mr.,Stefano,NULL,Stefani,NULL,Cycling Goods,adventure-works\jae0,stefano0@adventure-works.com,1 (11) 500 555-0115,eVnhcpqYU3NKN52mFwcXw11n5pF8qfCFpZBVTo45zsY=,XSHxez4=,2006-08-01 00:00:00.000
30031,0,Mr.,Alan,NULL,Steiner,NULL,Cycle Clearance,adventure-works\pamela0,alan4@adventure-works.com,792-555-0194,0ZfPkEBplSrQkVpmgzrlfblSeTpJ4CJwJu7aVWOuOSM=,FDIch68=,2007-09-01 00:00:00.000
30032,0,Mr.,Derik,NULL,Stenerson,NULL,Black Bicycle Company,adventure-works\jillian0,derik0@adventure-works.com,441-555-0144,eiskTIJrt6kqa7sel16D8OBUVoPmh3ud4vMChJvsZCc=,0rK3P2k=,2007-02-01 00:00:00.000
30033,0,Mr.,Vassar,J.,Stern,NULL,Transport Bikes,adventure-works\shu0,vassar0@adventure-works.com,328-555-0123,nPkLkDdemKmfK3VexvRWH5zYyNzwcfvny8DxWGnicSw=,hLswDiQ=,2007-09-01 00:00:00.000
30034,0,Ms.,Wathalee,R.,Steuber,NULL,Sellers of Cycles,adventure-works\pamela0,wathalee0@adventure-works.com,517-555-0120,Sr0056wJj+khaWXi1cRpgU62bgcN9VaN6VJADuKWey4=,7uwL9LU=,2007-09-01 00:00:00.000
30035,0,Ms.,Alice,M.,Steiner,NULL,Maintenance and Repair for Bicycles,adventure-works\jillian0,alice4@adventure-works.com,355-555-0180,6WWUM3/rogiNsZhr2QrAacB6N22U0ZWIgDs1/K05cpI=,4QdzKJI=,2007-08-01 00:00:00.000
30036,0,Ms.,Liza Marie,N.,Stevens,NULL,Fitness Department Stores,adventure-works\shu0,lizamarie0@adventure-works.com,366-555-0110,Sapr4JrpchrNOsaFQvNr+C8KtCL9DgKHOdvYws7WrOM=,QvunVRs=,2007-08-01 00:00:00.000
30037,0,Mr.,Jim,NULL,Stewart,NULL,Famous Bike Shop,adventure-works\garrett1,jim5@adventure-works.com,226-555-0110,UhGiWqQH+ZqO4P2SIEQ4J9goCINUOyHBAttZ/+kJooA=,awRBGoA=,2006-09-01 00:00:00.000
30039,0,Mr.,Robert,B.,Stotka,NULL,Gift and Toy Store,adventure-works\jillian0,robert12@adventure-works.com,493-555-0185,FT/8LOHiql36eAZLyTYZ2uqevgzDFxh6W9nVGmMmrhw=,M0RBO9w=,2006-07-01 00:00:00.000
30040,0,Ms.,Kayla,M.,Stotler,NULL,Major Sporting Goods,adventure-works\linda3,kayla0@adventure-works.com,315-555-0131,iqikbQl8bEZb+ulQMP5FNBSjXL1grUcz4NTUP9GBmAQ=,ZqTw9GM=,2007-02-01 00:00:00.000
30042,0,Ms.,Ruby Sue,R.,Styles,NULL,Major Cycling,adventure-works\josé1,rubysue0@adventure-works.com,512-555-0122,y5SdWw1VGzybXaHVXTc7TQTKtr6N54cV+htK8Ehcr+E=,H8DZOb4=,2005-08-01 00:00:00.000
30044,0,Mr.,Gary,J.,Suess,NULL,Downhill Bicycle Specialists,adventure-works\jae0,gary5@adventure-works.com,1 (11) 500 555-0199,vQKhd203Tno3eBvyJW+nSrZ8E387QlZFJA7DcRyrcoI=,n/cr6qs=,2006-08-01 00:00:00.000
30045,0,Ms.,Ruth,J.,Suffin,NULL,Bike Experts,adventure-works\pamela0,ruth2@adventure-works.com,924-555-0195,miUYjqbbeA6G0zx3zN+MFegYwr7MIqFBLBIHbcxnRhA=,H30Eu1I=,2006-08-01 00:00:00.000
30046,0,Ms.,Elizabeth,J.,Sullivan,NULL,Extraordinary Bike Works,adventure-works\jillian0,elizabeth4@adventure-works.com,306-555-0112,AURzT7TRCKKvm0AKkEPIhSIpt/3cDoZ1UtFixmM/7MU=,t31Ri34=,2006-09-01 00:00:00.000
30047,0,Mr.,Michael,NULL,Sullivan,NULL,Valley Bicycle Distributors,adventure-works\shu0,michael24@adventure-works.com,323-555-0113,zeK7weuXbh2aNM2MR5WVlOvwCXgMuHuiecTgufohN+Y=,ic4F61g=,2006-11-01 00:00:00.000
30048,0,Ms.,Marcia,J.,Sultan,NULL,Top Sports Supply,adventure-works\josé1,marcia0@adventure-works.com,613-555-0116,1EcI7xrTOArxMpieU6+v/pzf9gN7zS00aKQWROpwyyA=,eFbn7kk=,2006-07-01 00:00:00.000
30050,0,Mr.,Krishna,NULL,Sunkammurali,NULL,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,rKKXHEQ/Zb5Z596gCAMQepmJHLIzJy+BpJaz5GSv31c=,sEZH3m0=,2006-09-01 00:00:00.000
30051,0,Mr.,Brad,NULL,Sutton,NULL,Honest Repair Service,adventure-works\pamela0,brad0@adventure-works.com,688-555-0115,5tnpQqGsl1FEtOjw1+pBDGRv4Cwho0BiuspfaZVuVOE=,BhyhRuI=,2007-07-01 00:00:00.000
30052,0,Mr.,Abraham,L.,Swearengin,NULL,Wheel Gallery,adventure-works\shu0,abraham0@adventure-works.com,926-555-0136,CCZ7frrqKu31sPRuEGit5egtq9PHIW51qLxRTi/TAcY=,D5ohtJ8=,2005-07-01 00:00:00.000
30053,0,Ms.,Katherine,K.,Swan,NULL,Top Bike Market,adventure-works\garrett1,katherine1@adventure-works.com,421-555-0192,KP0aM3OevdwcZrEJTRWtCuCiSKfiPhktKN5FqHTnYhM=,yv8Jhf8=,2007-09-01 00:00:00.000
30055,0,Ms.,Julie,NULL,Taft-Rider,NULL,Bicycle Lines Distributors,adventure-works\jillian0,julie1@adventure-works.com,145-555-0194,BQF73YAE2cFDpeWDP0v7uA0/ZGhGgw1xxiMQqe74r7I=,6ZebGOE=,2006-08-01 00:00:00.000
30056,0,Mr.,Clarence,R.,Tatman,NULL,Sparkling Paint and Finishes,adventure-works\linda3,clarence0@adventure-works.com,787-555-0128,266JCMNzG3Y2YOZOElwlwmjuO9HTi1S0zbkD7zdQ03g=,kCUx/bc=,2005-08-01 00:00:00.000
30058,0,Mr.,Mike,M.,Taylor,NULL,Plastic Parts Company,adventure-works\garrett1,mike6@adventure-works.com,204-555-0189,3/sdWTV1ScxayLuSf0nc6Wbyci2VcabsIBhV/KlQyZ0=,abgBRtE=,2005-11-01 00:00:00.000
30061,0,Mr.,Chad,J.,Tedford,NULL,Big Cycle Mall,adventure-works\jillian0,chad1@adventure-works.com,588-555-0128,SnOacRNEqi3s4ywOGFR5MLNghukZ/0bEg9u6LbvzOOE=,+apUSQU=,2007-08-01 00:00:00.000
30063,0,Ms.,Vanessa,J.,Tench,NULL,Eighth Bike Store,adventure-works\shu0,vanessa0@adventure-works.com,785-555-0163,qnzSZKGLMJiDzrH9h5VfDojb/pTtQKfZNc7nW7qzQ90=,dPOi278=,2007-08-01 00:00:00.000
30064,0,Ms.,Judy,J.,Thames,NULL,Demand Distributors,adventure-works\david8,judy3@adventure-works.com,799-555-0118,BXs/jMkqmCMJn6V9vWS+iM7P+R0MGu2nmP4SLrJrYCg=,OSnERUk=,2006-06-01 00:00:00.000
30067,0,Ms.,Phyllis,A.,Thomas,NULL,Red Bicycle Company,adventure-works\josé1,phyllis2@adventure-works.com,667-555-0112,hAXpzsxtYdB4R3XMc08m98BwHHvL0+J6J+y0u7B1ngg=,ycYA+jA=,2005-07-01 00:00:00.000
30069,0,Mr.,Donald,M.,Thompson,NULL,Trendy Department Stores,adventure-works\shu0,donald1@adventure-works.com,273-555-0111,HfjBjq3HyrYM/vkKe/z2JUvmTeROuQWy7ntzIG/uTNk=,ke7sTgo=,2007-09-01 00:00:00.000
30070,0,Ms.,Kendra,N.,Thompson,NULL,Vintage Sport Boutique,adventure-works\david8,kendra0@adventure-works.com,464-555-0188,dBvr8YSJ5D5BzBQ6uCOKmYVG2wDeIf97H4Jh3ePPYHM=,IS71rL8=,2007-07-01 00:00:00.000
30071,0,Mr.,Daniel,P.,Thompson,NULL,Travel Sports,adventure-works\pamela0,daniel2@adventure-works.com,247-555-0197,DgTXKBbRFAv0jGUCn8yCPgnYQP1JhhVioFj9E1gXCS8=,jcMXc0w=,2007-09-01 00:00:00.000
30072,0,Ms.,Andrea,A.,Thomsen,NULL,West Side Mart,adventure-works\jae0,andrea1@adventure-works.com,1 (11) 500 555-0120,LDoJwsGCFLtxVdbdQBbN/to7zFF1skP+hWLrIrCxvAw=,NuexV8w=,2007-09-01 00:00:00.000
30074,0,Ms.,Yuping,NULL,Tian,NULL,Tenth Bike Store,adventure-works\josé1,yuping0@adventure-works.com,744-555-0123,dOvfJZgKHSk3OY2F/ZDzG76q7Vqtd3ogvi6tEW81U9E=,30pSFOQ=,2005-08-01 00:00:00.000
30076,0,Ms.,Diane,NULL,Tibbott,NULL,Fun Times Club,adventure-works\shu0,diane5@adventure-works.com,847-555-0184,4G603WBKyHh8eHVBhhE9Fx0bYyHxSASUpUyJ5v5AG88=,br8PN50=,2005-08-01 00:00:00.000
30080,0,Ms.,Delia,B.,Toone,NULL,Wingtip Toys,adventure-works\david8,delia0@adventure-works.com,328-555-0192,UnSgG1XBHKmwMxg5VTpybLrsNrIqNTu91vgwbUeI10o=,k8iQbOY=,2007-09-01 00:00:00.000
30083,0,Mr.,Glenn,J.,Track,II,Active Life Toys,adventure-works\josé1,glenn0@adventure-works.com,907-555-0170,ZLp7yG5TYPKeQ7F+bE+OAdM4Z6HzU3EWjyk8211nuP8=,Vuzh1IE=,2006-09-01 00:00:00.000
30087,0,Mr.,Billy,J.,Trent,NULL,Quick Parts and Service,adventure-works\garrett1,billy0@adventure-works.com,882-555-0115,tSfXgpVAnQ6TL8XxnK0PMKR2Ngn49a0253VcVtcV6QQ=,V1n+9SQ=,2007-09-01 00:00:00.000
30089,0,Mr.,Michael John,R.,Troyer,NULL,Thrifty Parts and Sales,adventure-works\linda3,michaeljohn0@adventure-works.com,308-555-0175,Gdklarx2tW1EtZEyrAUEIhhguzrFKVS4Bh3BdAsGngk=,HUE+JKI=,2007-09-01 00:00:00.000
